vid,nid,delta,field_event_start_date_value,field_event_start_date_value2,field_event_start_date_rrule
21543,12031,13,2015-10-20T18:00:00,2015-10-21T00:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151101T065959Z;WKST=SU"
21543,12031,14,2015-10-21T18:00:00,2015-10-22T00:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151101T065959Z;WKST=SU"
21543,12031,12,2015-10-17T18:00:00,2015-10-18T00:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151101T065959Z;WKST=SU"
21543,12031,10,2015-10-15T18:00:00,2015-10-16T00:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151101T065959Z;WKST=SU"
21543,12031,11,2015-10-16T18:00:00,2015-10-17T00:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151101T065959Z;WKST=SU"
21543,12031,8,2015-10-13T18:00:00,2015-10-14T00:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151101T065959Z;WKST=SU"
21543,12031,9,2015-10-14T18:00:00,2015-10-15T00:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151101T065959Z;WKST=SU"
21543,12031,7,2015-10-10T18:00:00,2015-10-11T00:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151101T065959Z;WKST=SU"
21543,12031,6,2015-10-09T18:00:00,2015-10-10T00:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151101T065959Z;WKST=SU"
21544,12032,11,2016-01-01T19:00:00,2016-01-02T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,12,2016-01-02T19:00:00,2016-01-03T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,10,2015-12-31T19:00:00,2016-01-01T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,8,2015-12-29T19:00:00,2015-12-30T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,9,2015-12-30T19:00:00,2015-12-31T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,7,2015-12-26T19:00:00,2015-12-27T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,5,2015-12-24T19:00:00,2015-12-25T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,6,2015-12-25T19:00:00,2015-12-26T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,4,2015-12-23T19:00:00,2015-12-24T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,2,2015-12-19T19:00:00,2015-12-20T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,3,2015-12-22T19:00:00,2015-12-23T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,1,2015-12-18T19:00:00,2015-12-19T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21544,12032,0,2015-12-17T19:00:00,2015-12-18T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20160105T075959Z;WKST=SU"
21545,12033,0,2015-10-23T17:00:00,2015-10-24T20:00:00,NULL
21546,12034,0,2015-10-06T19:30:00,2015-10-06T19:30:00,NULL
21547,12035,0,2015-10-24T23:00:00,2015-10-25T06:59:00,NULL
21572,12030,0,2015-10-09T17:00:00,2015-10-18T23:00:00,NULL
21573,11878,0,2015-11-07T15:00:00,2015-11-09T00:00:00,NULL
21574,11341,1,2015-11-22T18:00:00,2015-11-23T01:00:00,RRULE:FREQ=DAILY;INTERVAL=1;UNTIL=20151123T075959Z;WKST=SU
21574,11341,0,2015-11-21T18:00:00,2015-11-22T01:00:00,RRULE:FREQ=DAILY;INTERVAL=1;UNTIL=20151123T075959Z;WKST=SU
21575,11978,0,2015-10-30T23:00:00,2015-10-31T02:00:00,NULL
21576,12009,0,2015-11-21T19:00:00,2015-11-22T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;UNTIL=20151130T075959Z;WKST=SU
EXDATE:20151123T080000Z,20151124T080000Z,20151125T080000Z,20151126T080000Z"
21576,12009,1,2015-11-22T19:00:00,2015-11-23T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;UNTIL=20151130T075959Z;WKST=SU
EXDATE:20151123T080000Z,20151124T080000Z,20151125T080000Z,20151126T080000Z"
21576,12009,2,2015-11-27T19:00:00,2015-11-28T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;UNTIL=20151130T075959Z;WKST=SU
EXDATE:20151123T080000Z,20151124T080000Z,20151125T080000Z,20151126T080000Z"
21576,12009,3,2015-11-28T19:00:00,2015-11-29T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;UNTIL=20151130T075959Z;WKST=SU
EXDATE:20151123T080000Z,20151124T080000Z,20151125T080000Z,20151126T080000Z"
21576,12009,4,2015-11-29T19:00:00,2015-11-30T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;UNTIL=20151130T075959Z;WKST=SU
EXDATE:20151123T080000Z,20151124T080000Z,20151125T080000Z,20151126T080000Z"
21577,11922,0,2015-11-28T05:00:00,2015-11-29T01:00:00,NULL
21578,10713,0,2015-11-27T20:00:00,2015-11-29T20:00:00,NULL
21579,12050,0,2015-10-10T02:00:00,2015-10-18T02:00:00,NULL
21580,12050,0,2015-10-10T02:00:00,2015-10-18T02:00:00,NULL
21581,12051,0,2015-11-11T18:00:00,2015-11-12T01:00:00,NULL
21582,12052,0,2015-10-20T19:30:00,2015-10-20T19:30:00,NULL
21583,12053,0,2015-10-27T19:30:00,2015-10-27T19:30:00,NULL
21584,12054,0,2015-10-24T03:00:00,2015-10-24T05:00:00,NULL
21585,12055,0,2015-11-03T20:30:00,2015-11-03T20:30:00,NULL
21586,12056,0,2015-10-18T14:00:00,2015-10-18T21:30:00,NULL
21587,12057,0,2015-11-18T03:30:00,2015-11-18T03:30:00,NULL
21588,12058,0,2015-11-20T03:30:00,2015-11-20T03:30:00,NULL
21589,12059,0,2015-11-01T01:30:00,2015-11-01T04:30:00,NULL
21590,12060,0,2015-10-24T19:00:00,2015-10-25T00:00:00,NULL
21591,12061,0,2015-10-24T19:00:00,2015-10-25T00:00:00,NULL
21592,12062,0,2015-10-28T19:00:00,2015-11-02T01:00:00,NULL
21688,12079,0,2015-10-03T02:00:00,2015-10-04T06:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,1,2015-10-04T02:00:00,2015-10-05T06:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,2,2015-10-10T02:00:00,2015-10-11T06:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,3,2015-10-11T02:00:00,2015-10-12T06:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,4,2015-10-17T02:00:00,2015-10-18T06:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,5,2015-10-18T02:00:00,2015-10-19T06:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,6,2015-10-24T02:00:00,2015-10-25T06:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,7,2015-10-25T02:00:00,2015-10-26T06:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,8,2015-10-31T02:00:00,2015-11-01T06:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,9,2015-11-01T02:00:00,2015-11-02T06:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,10,2015-11-07T03:00:00,2015-11-08T07:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21688,12079,11,2015-11-08T03:00:00,2015-11-09T07:00:00,"RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR,SA;UNTIL=20151108T075959Z;WKST=SU"
21727,12089,0,2015-10-24T19:00:00,2015-10-24T21:00:00,NULL
21728,12090,0,2015-10-29T01:00:00,2015-10-29T03:00:00,NULL
21729,12091,0,2015-10-29T17:00:00,2015-10-31T17:00:00,NULL
21730,12091,0,2015-10-29T17:00:00,2015-10-31T17:00:00,NULL
21731,12092,0,2015-11-03T17:30:00,2015-11-03T19:00:00,NULL
21732,12093,0,2015-11-07T02:00:00,2015-11-07T05:00:00,NULL
21733,12094,0,2015-11-07T18:00:00,2015-11-08T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,1,2015-11-10T18:00:00,2015-11-11T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,2,2015-11-11T18:00:00,2015-11-12T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,3,2015-11-12T18:00:00,2015-11-13T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,4,2015-11-13T18:00:00,2015-11-14T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,5,2015-11-14T18:00:00,2015-11-15T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,6,2015-11-17T18:00:00,2015-11-18T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,7,2015-11-18T18:00:00,2015-11-19T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,8,2015-11-19T18:00:00,2015-11-20T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,9,2015-11-20T18:00:00,2015-11-21T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,10,2015-11-21T18:00:00,2015-11-22T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,11,2015-11-24T18:00:00,2015-11-25T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,12,2015-11-25T18:00:00,2015-11-26T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,13,2015-11-26T18:00:00,2015-11-27T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,14,2015-11-27T18:00:00,2015-11-28T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,15,2015-11-28T18:00:00,2015-11-29T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,16,2015-12-01T18:00:00,2015-12-02T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,17,2015-12-02T18:00:00,2015-12-03T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,18,2015-12-03T18:00:00,2015-12-04T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,19,2015-12-04T18:00:00,2015-12-05T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,20,2015-12-05T18:00:00,2015-12-06T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,21,2015-12-08T18:00:00,2015-12-09T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,22,2015-12-09T18:00:00,2015-12-10T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,23,2015-12-10T18:00:00,2015-12-11T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,24,2015-12-11T18:00:00,2015-12-12T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,25,2015-12-12T18:00:00,2015-12-13T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,26,2015-12-15T18:00:00,2015-12-16T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,27,2015-12-16T18:00:00,2015-12-17T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,28,2015-12-17T18:00:00,2015-12-18T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,29,2015-12-18T18:00:00,2015-12-19T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,30,2015-12-19T18:00:00,2015-12-20T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,31,2015-12-22T18:00:00,2015-12-23T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,32,2015-12-23T18:00:00,2015-12-24T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21733,12094,33,2015-12-24T18:00:00,2015-12-25T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,19,2015-12-04T18:00:00,2015-12-05T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,20,2015-12-05T18:00:00,2015-12-06T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,21,2015-12-08T18:00:00,2015-12-09T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,22,2015-12-09T18:00:00,2015-12-10T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,23,2015-12-10T18:00:00,2015-12-11T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,24,2015-12-11T18:00:00,2015-12-12T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,25,2015-12-12T18:00:00,2015-12-13T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,26,2015-12-15T18:00:00,2015-12-16T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,27,2015-12-16T18:00:00,2015-12-17T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,28,2015-12-17T18:00:00,2015-12-18T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,29,2015-12-18T18:00:00,2015-12-19T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,30,2015-12-19T18:00:00,2015-12-20T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,31,2015-12-22T18:00:00,2015-12-23T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,32,2015-12-23T18:00:00,2015-12-24T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,33,2015-12-24T18:00:00,2015-12-25T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,0,2015-11-07T18:00:00,2015-11-08T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,1,2015-11-10T18:00:00,2015-11-11T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,2,2015-11-11T18:00:00,2015-11-12T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,3,2015-11-12T18:00:00,2015-11-13T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,4,2015-11-13T18:00:00,2015-11-14T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,5,2015-11-14T18:00:00,2015-11-15T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,6,2015-11-17T18:00:00,2015-11-18T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,7,2015-11-18T18:00:00,2015-11-19T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,8,2015-11-19T18:00:00,2015-11-20T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,9,2015-11-20T18:00:00,2015-11-21T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,10,2015-11-21T18:00:00,2015-11-22T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,11,2015-11-24T18:00:00,2015-11-25T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,12,2015-11-25T18:00:00,2015-11-26T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,13,2015-11-26T18:00:00,2015-11-27T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,14,2015-11-27T18:00:00,2015-11-28T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,15,2015-11-28T18:00:00,2015-11-29T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,16,2015-12-01T18:00:00,2015-12-02T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,17,2015-12-02T18:00:00,2015-12-03T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21734,12095,18,2015-12-03T18:00:00,2015-12-04T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21735,12096,0,2015-11-05T02:00:00,2015-11-05T03:00:00,NULL
21737,12057,0,2015-11-18T03:30:00,2015-11-18T03:30:00,NULL
21738,12095,0,2015-11-07T18:00:00,2015-11-08T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,1,2015-11-10T18:00:00,2015-11-11T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,2,2015-11-11T18:00:00,2015-11-12T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,3,2015-11-12T18:00:00,2015-11-13T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,4,2015-11-13T18:00:00,2015-11-14T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,5,2015-11-14T18:00:00,2015-11-15T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,6,2015-11-17T18:00:00,2015-11-18T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,7,2015-11-18T18:00:00,2015-11-19T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,8,2015-11-19T18:00:00,2015-11-20T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,9,2015-11-20T18:00:00,2015-11-21T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,10,2015-11-21T18:00:00,2015-11-22T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,11,2015-11-24T18:00:00,2015-11-25T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,12,2015-11-25T18:00:00,2015-11-26T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,13,2015-11-26T18:00:00,2015-11-27T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
21738,12095,14,2015-11-27T18:00:00,2015-11-28T01:00:00,"RRULE:FREQ=DAILY;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;UNTIL=20151225T075959Z;WKST=SU"
